Index,Body_Part,Occupational_Group,Impairment_Code,Variant
3346,ELBOW-OTHER,290,16.03.02.00,G
3347,ELBOW-OTHER,310,16.03.02.00,F
3348,ELBOW-OTHER,311,16.03.02.00,G
3349,ELBOW-OTHER,320,16.03.02.00,H
3350,ELBOW-OTHER,321,16.03.02.00,G
3351,ELBOW-OTHER,322,16.03.02.00,G
3352,ELBOW-OTHER,330,16.03.02.00,G
3353,ELBOW-OTHER,331,16.03.02.00,F
3354,ELBOW-OTHER,332,16.03.02.00,F
3355,ELBOW-OTHER,340,16.03.02.00,F
3356,ELBOW-OTHER,341,16.03.02.00,F
3357,ELBOW-OTHER,350,16.03.02.00,G
3358,ELBOW-OTHER,351,16.03.02.00,G
3359,ELBOW-OTHER,360,16.03.02.00,G
3360,ELBOW-OTHER,370,16.03.02.00,H
3361,ELBOW-OTHER,380,16.03.02.00,H
3362,ELBOW-OTHER,390,16.03.02.00,G
3363,ELBOW-OTHER,420,16.03.02.00,H
3364,ELBOW-OTHER,430,16.03.02.00,H
3365,ELBOW-OTHER,460,16.03.02.00,G
3366,ELBOW-OTHER,470,16.03.02.00,H
3367,ELBOW-OTHER,480,16.03.02.00,G
3368,ELBOW-OTHER,481,16.03.02.00,H
3369,ELBOW-OTHER,482,16.03.02.00,J
3370,ELBOW-OTHER,490,16.03.02.00,I
3371,ELBOW-OTHER,491,16.03.02.00,G
3372,ELBOW-OTHER,492,16.03.02.00,H
3373,ELBOW-OTHER,493,16.03.02.00,H
3374,ELBOW-OTHER,560,16.03.02.00,H
3375,ELBOW-OTHER,590,16.03.02.00,J
3376,WRIST-ROM,110,16.04.01.00,D
3377,WRIST-ROM,111,16.04.01.00,G
3378,WRIST-ROM,112,16.04.01.00,H
3379,WRIST-ROM,120,16.04.01.00,H
3380,WRIST-ROM,210,16.04.01.00,D
3381,WRIST-ROM,211,16.04.01.00,G
3382,WRIST-ROM,212,16.04.01.00,F
3383,WRIST-ROM,213,16.04.01.00,E
3384,WRIST-ROM,214,16.04.01.00,G
3385,WRIST-ROM,220,16.04.01.00,H
3386,WRIST-ROM,221,16.04.01.00,G
3387,WRIST-ROM,230,16.04.01.00,F
3388,WRIST-ROM,240,16.04.01.00,E
3389,WRIST-ROM,250,16.04.01.00,F
3390,WRIST-ROM,251,16.04.01.00,E
3391,WRIST-ROM,290,16.04.01.00,H
3392,WRIST-ROM,310,16.04.01.00,F
3393,WRIST-ROM,311,16.04.01.00,G
3394,WRIST-ROM,320,16.04.01.00,I
3395,WRIST-ROM,321,16.04.01.00,H
3396,WRIST-ROM,322,16.04.01.00,G
3397,WRIST-ROM,330,16.04.01.00,F
3398,WRIST-ROM,331,16.04.01.00,F
3399,WRIST-ROM,332,16.04.01.00,E
3400,WRIST-ROM,340,16.04.01.00,F
3401,WRIST-ROM,341,16.04.01.00,F
3402,WRIST-ROM,350,16.04.01.00,F
3403,WRIST-ROM,351,16.04.01.00,G
3404,WRIST-ROM,360,16.04.01.00,F
3405,WRIST-ROM,370,16.04.01.00,J
3406,WRIST-ROM,380,16.04.01.00,J
3407,WRIST-ROM,390,16.04.01.00,G
3408,WRIST-ROM,420,16.04.01.00,I
3409,WRIST-ROM,430,16.04.01.00,H
3410,WRIST-ROM,460,16.04.01.00,G
3411,WRIST-ROM,470,16.04.01.00,J
3412,WRIST-ROM,480,16.04.01.00,G
3413,WRIST-ROM,481,16.04.01.00,J
3414,WRIST-ROM,482,16.04.01.00,J
3415,WRIST-ROM,490,16.04.01.00,H
3416,WRIST-ROM,491,16.04.01.00,G
3417,WRIST-ROM,492,16.04.01.00,H
3418,WRIST-ROM,493,16.04.01.00,H
3419,WRIST-ROM,560,16.04.01.00,H
3420,WRIST-ROM,590,16.04.01.00,J
3421,WRIST-OTHER,110,16.04.02.00,E
3422,WRIST-OTHER,111,16.04.02.00,G
3423,WRIST-OTHER,112,16.04.02.00,H
3424,WRIST-OTHER,120,16.04.02.00,H
3425,WRIST-OTHER,210,16.04.02.00,E
3426,WRIST-OTHER,211,16.04.02.00,G
3427,WRIST-OTHER,212,16.04.02.00,F
3428,WRIST-OTHER,213,16.04.02.00,E
3429,WRIST-OTHER,214,16.04.02.00,G
3430,WRIST-OTHER,220,16.04.02.00,H
3431,WRIST-OTHER,221,16.04.02.00,G
3432,WRIST-OTHER,230,16.04.02.00,G
3433,WRIST-OTHER,240,16.04.02.00,E
3434,WRIST-OTHER,250,16.04.02.00,F
3435,WRIST-OTHER,251,16.04.02.00,F
3436,WRIST-OTHER,290,16.04.02.00,G
3437,WRIST-OTHER,310,16.04.02.00,F
3438,WRIST-OTHER,311,16.04.02.00,G
3439,WRIST-OTHER,320,16.04.02.00,H
3440,WRIST-OTHER,321,16.04.02.00,G
3441,WRIST-OTHER,322,16.04.02.00,G
3442,WRIST-OTHER,330,16.04.02.00,G
3443,WRIST-OTHER,331,16.04.02.00,F
3444,WRIST-OTHER,332,16.04.02.00,F
3445,WRIST-OTHER,340,16.04.02.00,F
3446,WRIST-OTHER,341,16.04.02.00,F
3447,WRIST-OTHER,350,16.04.02.00,G
3448,WRIST-OTHER,351,16.04.02.00,G
3449,WRIST-OTHER,360,16.04.02.00,G
3450,WRIST-OTHER,370,16.04.02.00,H
3451,WRIST-OTHER,380,16.04.02.00,H
3452,WRIST-OTHER,390,16.04.02.00,G
3453,WRIST-OTHER,420,16.04.02.00,H
3454,WRIST-OTHER,430,16.04.02.00,H
3455,WRIST-OTHER,460,16.04.02.00,G
3456,WRIST-OTHER,470,16.04.02.00,H
3457,WRIST-OTHER,480,16.04.02.00,G
3458,WRIST-OTHER,481,16.04.02.00,H
3459,WRIST-OTHER,482,16.04.02.00,J
3460,WRIST-OTHER,490,16.04.02.00,I
3461,WRIST-OTHER,491,16.04.02.00,G
3462,WRIST-OTHER,492,16.04.02.00,H
3463,WRIST-OTHER,493,16.04.02.00,H
3464,WRIST-OTHER,560,16.04.02.00,H
3465,WRIST-OTHER,590,16.04.02.00,J
3466,HAND,110,16.05.XX.XX,F
3467,HAND,111,16.05.XX.XX,G
3468,HAND,112,16.05.XX.XX,I
3469,HAND,120,16.05.XX.XX,H
3470,HAND,210,16.05.XX.XX,E
3471,HAND,211,16.05.XX.XX,G
3472,HAND,212,16.05.XX.XX,F
3473,HAND,213,16.05.XX.XX,F
3474,HAND,214,16.05.XX.XX,G
3475,HAND,220,16.05.XX.XX,H
3476,HAND,221,16.05.XX.XX,G
3477,HAND,230,16.05.XX.XX,G
3478,HAND,240,16.05.XX.XX,E
3479,HAND,250,16.05.XX.XX,F
3480,HAND,251,16.05.XX.XX,F
3481,HAND,290,16.05.XX.XX,G
3482,HAND,310,16.05.XX.XX,F
3483,HAND,311,16.05.XX.XX,G
3484,HAND,320,16.05.XX.XX,H
3485,HAND,321,16.05.XX.XX,G
3486,HAND,322,16.05.XX.XX,G
3487,HAND,330,16.05.XX.XX,G
3488,HAND,331,16.05.XX.XX,F
3489,HAND,332,16.05.XX.XX,F
3490,HAND,340,16.05.XX.XX,F
3491,HAND,341,16.05.XX.XX,F
3492,HAND,350,16.05.XX.XX,G
3493,HAND,351,16.05.XX.XX,G
3494,HAND,360,16.05.XX.XX,F
3495,HAND,370,16.05.XX.XX,H
3496,HAND,380,16.05.XX.XX,H
3497,HAND,390,16.05.XX.XX,G
3498,HAND,420,16.05.XX.XX,G
3499,HAND,430,16.05.XX.XX,H
3500,HAND,460,16.05.XX.XX,F
3501,HAND,470,16.05.XX.XX,H
3502,HAND,480,16.05.XX.XX,G
3503,HAND,481,16.05.XX.XX,H
3504,HAND,482,16.05.XX.XX,I
3505,HAND,490,16.05.XX.XX,H
3506,HAND,491,16.05.XX.XX,F
3507,HAND,492,16.05.XX.XX,G
3508,HAND,493,16.05.XX.XX,G
3509,HAND,560,16.05.XX.XX,G
3510,HAND,590,16.05.XX.XX,I
3511,THUMB,110,16.06.01.XX,F
3512,THUMB,111,16.06.01.XX,G
3513,THUMB,112,16.06.01.XX,G
3514,THUMB,120,16.06.01.XX,H
3515,THUMB,210,16.06.01.XX,E
3516,THUMB,211,16.06.01.XX,G
3517,THUMB,212,16.06.01.XX,F
3518,THUMB,213,16.06.01.XX,F
3519,THUMB,214,16.06.01.XX,G
3520,THUMB,220,16.06.01.XX,H
3521,THUMB,221,16.06.01.XX,H
3522,THUMB,230,16.06.01.XX,G
3523,THUMB,240,16.06.01.XX,E
3524,THUMB,250,16.06.01.XX,F
3525,THUMB,251,16.06.01.XX,F
3526,THUMB,290,16.06.01.XX,H
3527,THUMB,310,16.06.01.XX,F
3528,THUMB,311,16.06.01.XX,G
3529,THUMB,320,16.06.01.XX,H
3530,THUMB,321,16.06.01.XX,G
3531,THUMB,322,16.06.01.XX,G
3532,THUMB,330,16.06.01.XX,G
3533,THUMB,331,16.06.01.XX,F
3534,THUMB,332,16.06.01.XX,F
3535,THUMB,340,16.06.01.XX,F
3536,THUMB,341,16.06.01.XX,F
3537,THUMB,350,16.06.01.XX,G
3538,THUMB,351,16.06.01.XX,G
3539,THUMB,360,16.06.01.XX,F
3540,THUMB,370,16.06.01.XX,H
3541,THUMB,380,16.06.01.XX,H
3542,THUMB,390,16.06.01.XX,G
3543,THUMB,420,16.06.01.XX,H
3544,THUMB,430,16.06.01.XX,H
3545,THUMB,460,16.06.01.XX,G
3546,THUMB,470,16.06.01.XX,H
3547,THUMB,480,16.06.01.XX,G
3548,THUMB,481,16.06.01.XX,H
3549,THUMB,482,16.06.01.XX,I
3550,THUMB,490,16.06.01.XX,H
3551,THUMB,491,16.06.01.XX,G
3552,THUMB,492,16.06.01.XX,H
3553,THUMB,493,16.06.01.XX,G
3554,THUMB,560,16.06.01.XX,H
3555,THUMB,590,16.06.01.XX,I
3556,INDEX,110,16.06.02.XX,F
3557,INDEX,111,16.06.02.XX,H
3558,INDEX,112,16.06.02.XX,I
3559,INDEX,120,16.06.02.XX,I
3560,INDEX,210,16.06.02.XX,E
3561,INDEX,211,16.06.02.XX,H
3562,INDEX,212,16.06.02.XX,G
3563,INDEX,213,16.06.02.XX,F
3564,INDEX,214,16.06.02.XX,H
3565,INDEX,220,16.06.02.XX,I
3566,INDEX,221,16.06.02.XX,H
3567,INDEX,230,16.06.02.XX,G
3568,INDEX,240,16.06.02.XX,E
3569,INDEX,250,16.06.02.XX,F
3570,INDEX,251,16.06.02.XX,F
3571,INDEX,290,16.06.02.XX,H
3572,INDEX,310,16.06.02.XX,G
3573,INDEX,311,16.06.02.XX,H
3574,INDEX,320,16.06.02.XX,I
3575,INDEX,321,16.06.02.XX,H
3576,INDEX,322,16.06.02.XX,H
3577,INDEX,330,16.06.02.XX,G
3578,INDEX,331,16.06.02.XX,F
3579,INDEX,332,16.06.02.XX,F
3580,INDEX,340,16.06.02.XX,F
3581,INDEX,341,16.06.02.XX,F
3582,INDEX,350,16.06.02.XX,G
3583,INDEX,351,16.06.02.XX,G
3584,INDEX,360,16.06.02.XX,F
3585,INDEX,370,16.06.02.XX,I
3586,INDEX,380,16.06.02.XX,I
3587,INDEX,390,16.06.02.XX,G
3588,INDEX,420,16.06.02.XX,G
3589,INDEX,430,16.06.02.XX,H
3590,INDEX,460,16.06.02.XX,F
3591,INDEX,470,16.06.02.XX,I
3592,INDEX,480,16.06.02.XX,G
3593,INDEX,481,16.06.02.XX,I
3594,INDEX,482,16.06.02.XX,I
3595,INDEX,490,16.06.02.XX,H
3596,INDEX,491,16.06.02.XX,F
3597,INDEX,492,16.06.02.XX,G
3598,INDEX,493,16.06.02.XX,G
3599,INDEX,560,16.06.02.XX,G
3600,INDEX,590,16.06.02.XX,I
3601,MIDDLE,110,16.06.03.XX,F
3602,MIDDLE,111,16.06.03.XX,H
3603,MIDDLE,112,16.06.03.XX,I
3604,MIDDLE,120,16.06.03.XX,I
3605,MIDDLE,210,16.06.03.XX,E
3606,MIDDLE,211,16.06.03.XX,H
3607,MIDDLE,212,16.06.03.XX,G
3608,MIDDLE,213,16.06.03.XX,F
3609,MIDDLE,214,16.06.03.XX,H
3610,MIDDLE,220,16.06.03.XX,I
3611,MIDDLE,221,16.06.03.XX,H
3612,MIDDLE,230,16.06.03.XX,G
3613,MIDDLE,240,16.06.03.XX,E
3614,MIDDLE,250,16.06.03.XX,F
3615,MIDDLE,251,16.06.03.XX,F
3616,MIDDLE,290,16.06.03.XX,H
3617,MIDDLE,310,16.06.03.XX,G
3618,MIDDLE,311,16.06.03.XX,H
3619,MIDDLE,320,16.06.03.XX,I
3620,MIDDLE,321,16.06.03.XX,H
3621,MIDDLE,322,16.06.03.XX,H
3622,MIDDLE,330,16.06.03.XX,G
3623,MIDDLE,331,16.06.03.XX,F
3624,MIDDLE,332,16.06.03.XX,F
3625,MIDDLE,340,16.06.03.XX,F
3626,MIDDLE,341,16.06.03.XX,F
3627,MIDDLE,350,16.06.03.XX,G
3628,MIDDLE,351,16.06.03.XX,G
3629,MIDDLE,360,16.06.03.XX,F
3630,MIDDLE,370,16.06.03.XX,I
3631,MIDDLE,380,16.06.03.XX,I
3632,MIDDLE,390,16.06.03.XX,G
3633,MIDDLE,420,16.06.03.XX,G
3634,MIDDLE,430,16.06.03.XX,H
3635,MIDDLE,460,16.06.03.XX,F
3636,MIDDLE,470,16.06.03.XX,I
3637,MIDDLE,480,16.06.03.XX,G
3638,MIDDLE,481,16.06.03.XX,I
3639,MIDDLE,482,16.06.03.XX,I
3640,MIDDLE,490,16.06.03.XX,H
3641,MIDDLE,491,16.06.03.XX,F
3642,MIDDLE,492,16.06.03.XX,G
3643,MIDDLE,493,16.06.03.XX,G
3644,MIDDLE,560,16.06.03.XX,G
3645,MIDDLE,590,16.06.03.XX,I
3646,LITTLE,110,16.06.05.XX,F
3647,LITTLE,111,16.06.05.XX,G
3648,LITTLE,112,16.06.05.XX,I
3649,LITTLE,120,16.06.05.XX,G
3650,LITTLE,210,16.06.05.XX,E
3651,LITTLE,211,16.06.05.XX,G
3652,LITTLE,212,16.06.05.XX,F
3653,LITTLE,213,16.06.05.XX,F
3654,LITTLE,214,16.06.05.XX,G
3655,LITTLE,220,16.06.05.XX,G
3656,LITTLE,221,16.06.05.XX,G
3657,LITTLE,230,16.06.05.XX,F
3658,LITTLE,240,16.06.05.XX,E
3659,LITTLE,250,16.06.05.XX,F
3660,LITTLE,251,16.06.05.XX,F
3661,LITTLE,290,16.06.05.XX,F
3662,LITTLE,310,16.06.05.XX,F
3663,LITTLE,311,16.06.05.XX,G
3664,LITTLE,320,16.06.05.XX,H
3665,LITTLE,321,16.06.05.XX,G
3666,LITTLE,322,16.06.05.XX,G
3667,LITTLE,330,16.06.05.XX,F
3668,LITTLE,331,16.06.05.XX,F
3669,LITTLE,332,16.06.05.XX,F
3670,LITTLE,340,16.06.05.XX,F
3671,LITTLE,341,16.06.05.XX,F
3672,LITTLE,350,16.06.05.XX,F
3673,LITTLE,351,16.06.05.XX,F
3674,LITTLE,360,16.06.05.XX,F
3675,LITTLE,370,16.06.05.XX,H
3676,LITTLE,380,16.06.05.XX,H
3677,LITTLE,390,16.06.05.XX,G
3678,LITTLE,420,16.06.05.XX,G
3679,LITTLE,430,16.06.05.XX,H
3680,LITTLE,460,16.06.05.XX,F
3681,LITTLE,470,16.06.05.XX,H
3682,LITTLE,480,16.06.05.XX,G
3683,LITTLE,481,16.06.05.XX,H
3684,LITTLE,482,16.06.05.XX,H
3685,LITTLE,490,16.06.05.XX,H
3686,LITTLE,491,16.06.05.XX,F
3687,LITTLE,492,16.06.05.XX,G
3688,LITTLE,493,16.06.05.XX,G
3689,LITTLE,560,16.06.05.XX,G
3690,LITTLE,590,16.06.05.XX,I
3691,RING,110,16.06.04.XX,F
3692,RING,111,16.06.04.XX,G
3693,RING,112,16.06.04.XX,I
3694,RING,120,16.06.04.XX,G
3695,RING,210,16.06.04.XX,E
3696,RING,211,16.06.04.XX,G
3697,RING,212,16.06.04.XX,F
3698,RING,213,16.06.04.XX,F
3699,RING,214,16.06.04.XX,G
3700,RING,220,16.06.04.XX,G
3701,RING,221,16.06.04.XX,G
3702,RING,230,16.06.04.XX,F
3703,RING,240,16.06.04.XX,E
3704,RING,250,16.06.04.XX,F
3705,RING,251,16.06.04.XX,F
3706,RING,290,16.06.04.XX,F
3707,RING,310,16.06.04.XX,F
3708,RING,311,16.06.04.XX,G
3709,RING,320,16.06.04.XX,H
3710,RING,321,16.06.04.XX,G
3711,RING,322,16.06.04.XX,G
3712,RING,330,16.06.04.XX,F
3713,RING,331,16.06.04.XX,F
3714,RING,332,16.06.04.XX,F
3715,RING,340,16.06.04.XX,F
3716,RING,341,16.06.04.XX,F
3717,RING,350,16.06.04.XX,F
3718,RING,351,16.06.04.XX,F
3719,RING,360,16.06.04.XX,F
3720,RING,370,16.06.04.XX,H
3721,RING,380,16.06.04.XX,H
3722,RING,390,16.06.04.XX,G
3723,RING,420,16.06.04.XX,G
3724,RING,430,16.06.04.XX,H
3725,RING,460,16.06.04.XX,F
3726,RING,470,16.06.04.XX,H
3727,RING,480,16.06.04.XX,G
3728,RING,481,16.06.04.XX,H
3729,RING,482,16.06.04.XX,H
3730,RING,490,16.06.04.XX,H
3731,RING,491,16.06.04.XX,F
3732,RING,492,16.06.04.XX,G
3733,RING,493,16.06.04.XX,G
3734,RING,560,16.06.04.XX,G
3735,RING,590,16.06.04.XX,I
3736,LEG-LENGTH,110,17.01.01.00,C
3737,LEG-LENGTH,111,17.01.01.00,C
3738,LEG-LENGTH,112,17.01.01.00,C
3739,LEG-LENGTH,120,17.01.01.00,C
3740,LEG-LENGTH,210,17.01.01.00,D
3741,LEG-LENGTH,211,17.01.01.00,D
3742,LEG-LENGTH,212,17.01.01.00,D
3743,LEG-LENGTH,213,17.01.01.00,E
3744,LEG-LENGTH,214,17.01.01.00,D
3745,LEG-LENGTH,220,17.01.01.00,D
3746,LEG-LENGTH,221,17.01.01.00,D
3747,LEG-LENGTH,230,17.01.01.00,D
3748,LEG-LENGTH,240,17.01.01.00,D
3749,LEG-LENGTH,250,17.01.01.00,D
3750,LEG-LENGTH,251,17.01.01.00,D
3751,LEG-LENGTH,290,17.01.01.00,D
3752,LEG-LENGTH,310,17.01.01.00,D
3753,LEG-LENGTH,311,17.01.01.00,E
3754,LEG-LENGTH,320,17.01.01.00,E
3755,LEG-LENGTH,321,17.01.01.00,E
3756,LEG-LENGTH,322,17.01.01.00,E
3757,LEG-LENGTH,330,17.01.01.00,E
3758,LEG-LENGTH,331,17.01.01.00,E
3759,LEG-LENGTH,332,17.01.01.00,F
3760,LEG-LENGTH,340,17.01.01.00,E
3761,LEG-LENGTH,341,17.01.01.00,G
3762,LEG-LENGTH,350,17.01.01.00,E
3763,LEG-LENGTH,351,17.01.01.00,E
3764,LEG-LENGTH,360,17.01.01.00,E
3765,LEG-LENGTH,370,17.01.01.00,F
3766,LEG-LENGTH,380,17.01.01.00,G
3767,LEG-LENGTH,390,17.01.01.00,F
3768,LEG-LENGTH,420,17.01.01.00,F
3769,LEG-LENGTH,430,17.01.01.00,F
3770,LEG-LENGTH,460,17.01.01.00,F
3771,LEG-LENGTH,470,17.01.01.00,F
3772,LEG-LENGTH,480,17.01.01.00,G
3773,LEG-LENGTH,481,17.01.01.00,G
3774,LEG-LENGTH,482,17.01.01.00,H
3775,LEG-LENGTH,490,17.01.01.00,G
3776,LEG-LENGTH,491,17.01.01.00,F
3777,LEG-LENGTH,492,17.01.01.00,G
3778,LEG-LENGTH,493,17.01.01.00,I
3779,LEG-LENGTH,560,17.01.01.00,G
3780,LEG-LENGTH,590,17.01.01.00,H
3781,LEG-AMPUT,110,17.01.02.XX,D
3782,LEG-AMPUT,111,17.01.02.XX,D
3783,LEG-AMPUT,112,17.01.02.XX,C
3784,LEG-AMPUT,120,17.01.02.XX,C
3785,LEG-AMPUT,210,17.01.02.XX,E
3786,LEG-AMPUT,211,17.01.02.XX,E
3787,LEG-AMPUT,212,17.01.02.XX,E
3788,LEG-AMPUT,213,17.01.02.XX,F
3789,LEG-AMPUT,214,17.01.02.XX,F
3790,LEG-AMPUT,220,17.01.02.XX,E
3791,LEG-AMPUT,221,17.01.02.XX,E
3792,LEG-AMPUT,230,17.01.02.XX,E
3793,LEG-AMPUT,240,17.01.02.XX,E
3794,LEG-AMPUT,250,17.01.02.XX,F
3795,LEG-AMPUT,251,17.01.02.XX,E
3796,LEG-AMPUT,290,17.01.02.XX,E
3797,LEG-AMPUT,310,17.01.02.XX,F
3798,LEG-AMPUT,311,17.01.02.XX,F
3799,LEG-AMPUT,320,17.01.02.XX,F
3800,LEG-AMPUT,321,17.01.02.XX,F
3801,LEG-AMPUT,322,17.01.02.XX,F
3802,LEG-AMPUT,330,17.01.02.XX,F
3803,LEG-AMPUT,331,17.01.02.XX,F
3804,LEG-AMPUT,332,17.01.02.XX,F
3805,LEG-AMPUT,340,17.01.02.XX,G
3806,LEG-AMPUT,341,17.01.02.XX,G
3807,LEG-AMPUT,350,17.01.02.XX,G
3808,LEG-AMPUT,351,17.01.02.XX,G
3809,LEG-AMPUT,360,17.01.02.XX,G
3810,LEG-AMPUT,370,17.01.02.XX,G
3811,LEG-AMPUT,380,17.01.02.XX,I
3812,LEG-AMPUT,390,17.01.02.XX,H
3813,LEG-AMPUT,420,17.01.02.XX,G
3814,LEG-AMPUT,430,17.01.02.XX,H
3815,LEG-AMPUT,460,17.01.02.XX,H
3816,LEG-AMPUT,470,17.01.02.XX,H
3817,LEG-AMPUT,480,17.01.02.XX,H
3818,LEG-AMPUT,481,17.01.02.XX,I
3819,LEG-AMPUT,482,17.01.02.XX,J
3820,LEG-AMPUT,490,17.01.02.XX,I
3821,LEG-AMPUT,491,17.01.02.XX,H
3822,LEG-AMPUT,492,17.01.02.XX,I
3823,LEG-AMPUT,493,17.01.02.XX,I
3824,LEG-AMPUT,560,17.01.02.XX,I
3825,LEG-AMPUT,590,17.01.02.XX,J
3826,LEG-SKIN LOSS,110,17.01.03.00,D
3827,LEG-SKIN LOSS,111,17.01.03.00,D
3828,LEG-SKIN LOSS,112,17.01.03.00,D
3829,LEG-SKIN LOSS,120,17.01.03.00,D
3830,LEG-SKIN LOSS,210,17.01.03.00,E
3831,LEG-SKIN LOSS,211,17.01.03.00,E
3832,LEG-SKIN LOSS,212,17.01.03.00,E
3833,LEG-SKIN LOSS,213,17.01.03.00,F
3834,LEG-SKIN LOSS,214,17.01.03.00,F
3835,LEG-SKIN LOSS,220,17.01.03.00,E
3836,LEG-SKIN LOSS,221,17.01.03.00,E
3837,LEG-SKIN LOSS,230,17.01.03.00,E
3838,LEG-SKIN LOSS,240,17.01.03.00,E
3839,LEG-SKIN LOSS,250,17.01.03.00,F
3840,LEG-SKIN LOSS,251,17.01.03.00,E
3841,LEG-SKIN LOSS,290,17.01.03.00,E
3842,LEG-SKIN LOSS,310,17.01.03.00,F
3843,LEG-SKIN LOSS,311,17.01.03.00,F
3844,LEG-SKIN LOSS,320,17.01.03.00,F
3845,LEG-SKIN LOSS,321,17.01.03.00,F
3846,LEG-SKIN LOSS,322,17.01.03.00,F
3847,LEG-SKIN LOSS,330,17.01.03.00,F
3848,LEG-SKIN LOSS,331,17.01.03.00,F
3849,LEG-SKIN LOSS,332,17.01.03.00,F
3850,LEG-SKIN LOSS,340,17.01.03.00,G
3851,LEG-SKIN LOSS,341,17.01.03.00,G
3852,LEG-SKIN LOSS,350,17.01.03.00,G
3853,LEG-SKIN LOSS,351,17.01.03.00,G
3854,LEG-SKIN LOSS,360,17.01.03.00,G
3855,LEG-SKIN LOSS,370,17.01.03.00,G
3856,LEG-SKIN LOSS,380,17.01.03.00,I
3857,LEG-SKIN LOSS,390,17.01.03.00,H
3858,LEG-SKIN LOSS,420,17.01.03.00,G
3859,LEG-SKIN LOSS,430,17.01.03.00,H
3860,LEG-SKIN LOSS,460,17.01.03.00,H
3861,LEG-SKIN LOSS,470,17.01.03.00,H
3862,LEG-SKIN LOSS,480,17.01.03.00,H
3863,LEG-SKIN LOSS,481,17.01.03.00,I
3864,LEG-SKIN LOSS,482,17.01.03.00,J
3865,LEG-SKIN LOSS,490,17.01.03.00,I
3866,LEG-SKIN LOSS,491,17.01.03.00,H
3867,LEG-SKIN LOSS,492,17.01.03.00,I
3868,LEG-SKIN LOSS,493,17.01.03.00,I
3869,LEG-SKIN LOSS,560,17.01.03.00,I
3870,LEG-SKIN LOSS,590,17.01.03.00,J
3871,LEG-PERIPH NRV,110,17.01.04.00,D
3872,LEG-PERIPH NRV,111,17.01.04.00,D
3873,LEG-PERIPH NRV,112,17.01.04.00,C
3874,LEG-PERIPH NRV,120,17.01.04.00,C
3875,LEG-PERIPH NRV,210,17.01.04.00,E
3876,LEG-PERIPH NRV,211,17.01.04.00,E
3877,LEG-PERIPH NRV,212,17.01.04.00,E
3878,LEG-PERIPH NRV,213,17.01.04.00,F
3879,LEG-PERIPH NRV,214,17.01.04.00,F
3880,LEG-PERIPH NRV,220,17.01.04.00,E
3881,LEG-PERIPH NRV,221,17.01.04.00,E
3882,LEG-PERIPH NRV,230,17.01.04.00,E
3883,LEG-PERIPH NRV,240,17.01.04.00,E
3884,LEG-PERIPH NRV,250,17.01.04.00,F
3885,LEG-PERIPH NRV,251,17.01.04.00,E
3886,LEG-PERIPH NRV,290,17.01.04.00,E
3887,LEG-PERIPH NRV,310,17.01.04.00,F
3888,LEG-PERIPH NRV,311,17.01.04.00,F
3889,LEG-PERIPH NRV,320,17.01.04.00,F
3890,LEG-PERIPH NRV,321,17.01.04.00,F
3891,LEG-PERIPH NRV,322,17.01.04.00,F
3892,LEG-PERIPH NRV,330,17.01.04.00,F
3893,LEG-PERIPH NRV,331,17.01.04.00,F
3894,LEG-PERIPH NRV,332,17.01.04.00,F
3895,LEG-PERIPH NRV,340,17.01.04.00,G
3896,LEG-PERIPH NRV,341,17.01.04.00,G
3897,LEG-PERIPH NRV,350,17.01.04.00,G
3898,LEG-PERIPH NRV,351,17.01.04.00,G
3899,LEG-PERIPH NRV,360,17.01.04.00,G
3900,LEG-PERIPH NRV,370,17.01.04.00,G
3901,LEG-PERIPH NRV,380,17.01.04.00,I
3902,LEG-PERIPH NRV,390,17.01.04.00,H
3903,LEG-PERIPH NRV,420,17.01.04.00,G
3904,LEG-PERIPH NRV,430,17.01.04.00,H
3905,LEG-PERIPH NRV,460,17.01.04.00,H
3906,LEG-PERIPH NRV,470,17.01.04.00,H
3907,LEG-PERIPH NRV,480,17.01.04.00,H
3908,LEG-PERIPH NRV,481,17.01.04.00,I
3909,LEG-PERIPH NRV,482,17.01.04.00,J
3910,LEG-PERIPH NRV,490,17.01.04.00,I
3911,LEG-PERIPH NRV,491,17.01.04.00,H
3912,LEG-PERIPH NRV,492,17.01.04.00,I
3913,LEG-PERIPH NRV,493,17.01.04.00,I
3914,LEG-PERIPH NRV,560,17.01.04.00,I
3915,LEG-PERIPH NRV,590,17.01.04.00,J
3916,LEG-VASCULAR,110,17.01.05.00,D
3917,LEG-VASCULAR,111,17.01.05.00,D
3918,LEG-VASCULAR,112,17.01.05.00,D
3919,LEG-VASCULAR,120,17.01.05.00,D
3920,LEG-VASCULAR,210,17.01.05.00,E
3921,LEG-VASCULAR,211,17.01.05.00,E
3922,LEG-VASCULAR,212,17.01.05.00,E
3923,LEG-VASCULAR,213,17.01.05.00,F
3924,LEG-VASCULAR,214,17.01.05.00,F
3925,LEG-VASCULAR,220,17.01.05.00,E
3926,LEG-VASCULAR,221,17.01.05.00,E
3927,LEG-VASCULAR,230,17.01.05.00,E
3928,LEG-VASCULAR,240,17.01.05.00,E
3929,LEG-VASCULAR,250,17.01.05.00,F
3930,LEG-VASCULAR,251,17.01.05.00,E
3931,LEG-VASCULAR,290,17.01.05.00,E
3932,LEG-VASCULAR,310,17.01.05.00,F
